epoche  train err   probe err   train obj   L2 reg   seq reg    Obj elapsed time
82  0.977000    1.270509    5505.469544 29.273349   192.818622      5727.561515 0.560508
83  0.973983    1.268694    5469.720703 29.332279   192.769719      5691.822701 0.575268
84  0.971035    1.266939    5434.880795 29.391103   192.706113      5656.978010 0.559361
85  0.968154    1.265243    5400.918408 29.449817   192.628865      5622.997089 0.551322
86  0.965339    1.263603    5367.803193 29.508419   192.538976      5589.850587 0.548119
87  0.962587    1.262019    5335.505811 29.566904   192.437391      5557.510106 0.523148
88  0.959896    1.260489    5303.997897 29.625271   192.324998      5525.948165 0.544261
89  0.957265    1.259010    5273.252022 29.683515   192.202633      5495.138170 0.534566
90  0.954692    1.257582    5243.241671 29.741635   192.071085      5465.054392 0.544071
91  0.952174    1.256203    5213.941224 29.799629   191.931093      5435.671946 0.541010
92  0.949710    1.254871    5185.325932 29.857493   191.783353      5406.966778 0.548281
93  0.947299    1.253585    5157.371909 29.915226   191.628516      5378.915651 0.533416
94  0.944939    1.252344    5130.056111 29.972827   191.467194      5351.496131 0.559055
95  0.942627    1.251144    5103.356330 30.030292   191.299958      5324.686580 0.523744
96  0.940363    1.249986    5077.251172 30.087622   191.127343      5298.466137 0.551241
97  0.938145    1.248868    5051.720047 30.144814   190.949847      5272.814708 0.550693
98  0.935971    1.247788    5026.743153 30.201868   190.767934      5247.712955 0.533729
99  0.933841    1.246745    5002.301457 30.258781   190.582036      5223.142273 0.544255
